[run,subrun,event,newhaspi0]
[6535,145,7253,1.0]
[6535,145,7278,1.0]
[6535,145,7289,1.0]
[6535,146,7318,1.0]
[6535,148,7449,1.0]
[6535,149,7464,1.0]
[6535,149,7465,1.0]
[6535,150,7515,1.0]
[6535,150,7543,1.0]
[7006,55,2758,1.0]
[7006,55,2773,1.0]
[7006,55,2777,1.0]
[7006,55,2778,1.0]
[7006,55,2794,1.0]
[7006,55,2797,1.0]
[7006,55,2800,1.0]
[7026,792,39613,1.0]
[7026,792,39616,1.0]
[7026,792,39617,1.0]
[7026,792,39622,1.0]
[7026,792,39634,1.0]
[7026,792,39639,1.0]
[7026,792,39643,1.0]
[7026,792,39647,1.0]
[7026,792,39648,1.0]
[7021,166,8306,1.0]
[7021,166,8310,1.0]
[7021,166,8318,1.0]
[7021,166,8320,1.0]
[7021,166,8325,1.0]
[7021,166,8327,1.0]
[7021,166,8343,1.0]
[7016,199,9964,1.0]
[7016,199,9966,1.0]
[7016,199,9967,1.0]
[7016,199,9969,1.0]
[7016,199,9978,1.0]
[7016,199,9985,1.0]
[7016,199,9988,1.0]
[7016,199,9993,1.0]
[7016,199,9994,1.0]
[7016,199,9998,1.0]
[7004,280,14004,1.0]
[7004,280,14008,1.0]
[7004,280,14016,1.0]
[7004,280,14023,1.0]
[7004,280,14030,1.0]
[7004,280,14031,1.0]
[7004,280,14034,1.0]
[7004,280,14035,1.0]
[7004,280,14042,1.0]
[7004,280,14044,1.0]
[7012,1503,75156,1.0]
[7012,1503,75166,1.0]
[7012,1503,75167,1.0]
[7012,1503,75172,1.0]
[7012,1503,75191,1.0]
[7023,1365,68256,1.0]
[7023,1365,68264,1.0]
[7023,1365,68285,1.0]
[7023,1365,68290,1.0]
[7023,1365,68291,1.0]
[7023,1365,68300,1.0]
[7004,642,32106,1.0]
[7004,642,32125,1.0]
[7004,642,32131,1.0]
[7004,642,32141,1.0]
[7004,642,32145,1.0]
[7054,1760,88017,1.0]
[7054,1760,88018,1.0]
[7054,1760,88019,1.0]
[7054,1760,88031,1.0]
[7054,1760,88032,1.0]
[7054,1760,88033,1.0]
[7054,1760,88041,1.0]
[7054,1760,88043,1.0]
[7054,1760,88044,1.0]
[7054,1760,88048,1.0]
[7501,74,3716,1.0]
[7006,34,1710,1.0]
[7006,34,1715,1.0]
[7006,34,1720,1.0]
[7006,34,1725,1.0]
[7006,34,1726,1.0]
[7006,34,1734,1.0]
[7006,34,1736,1.0]
[7006,34,1743,1.0]
[7049,1535,76757,1.0]
[7049,1535,76759,1.0]
[7049,1535,76760,1.0]
[7049,1535,76765,1.0]
[7049,1535,76770,1.0]
[7049,1535,76776,1.0]
[7049,1535,76792,1.0]
[7016,367,18375,1.0]
[7016,367,18391,1.0]
[7016,367,18395,1.0]
[7010,559,27964,1.0]
[7010,559,27967,1.0]
[7010,559,27970,1.0]
[7010,559,27971,1.0]
[7010,559,27977,1.0]
[7010,559,27982,1.0]
[7010,559,27983,1.0]
[7014,1424,71203,1.0]
[7014,1424,71204,1.0]
[7014,1424,71206,1.0]
[7014,1424,71224,1.0]
[7014,1424,71228,1.0]
[7014,1424,71230,1.0]
[7014,1424,71239,1.0]
[7008,1377,68853,1.0]
[7008,1377,68873,1.0]
[7008,1377,68875,1.0]
[7008,1377,68892,1.0]
[7023,988,49422,1.0]
[7023,988,49435,1.0]
[7023,988,49436,1.0]
[7023,988,49444,1.0]
[7023,934,46738,1.0]
[5894,42,2115,1.0]
[5894,45,2290,1.0]
[7006,441,22060,1.0]
[7006,441,22061,1.0]
[7006,441,22065,1.0]
[7006,441,22070,1.0]
[7006,441,22093,1.0]
[7006,441,22095,1.0]
[5093,151,7571,1.0]
[5093,153,7672,1.0]
[5093,156,7805,1.0]
[5093,156,7848,1.0]
[5093,158,7902,1.0]
[5093,159,7978,1.0]
[5093,160,8024,1.0]
[5093,160,8038,1.0]
[7014,1391,69552,1.0]
[7014,1391,69555,1.0]
[7014,1391,69568,1.0]
[7014,1391,69569,1.0]
[7014,1391,69579,1.0]
[7014,1391,69588,1.0]
[7004,534,26748,1.0]
[6425,14,730,1.0]
[6425,15,753,1.0]
[6425,19,955,1.0]
[6425,19,974,1.0]
[6425,19,1000,1.0]
[6425,22,1109,1.0]
[7017,648,32401,1.0]
[7017,648,32405,1.0]
[7017,648,32412,1.0]
[7017,648,32418,1.0]
[7017,648,32421,1.0]
[7017,648,32426,1.0]
[7017,648,32436,1.0]
[7017,648,32447,1.0]
[7026,168,8401,1.0]
[7026,168,8412,1.0]
[7026,168,8417,1.0]
[7026,168,8431,1.0]
[7026,168,8432,1.0]
[7026,168,8433,1.0]
[7016,296,14808,1.0]
[7016,296,14814,1.0]
[7016,296,14824,1.0]
[7016,296,14830,1.0]
[7016,296,14837,1.0]
[5204,12,619,1.0]
[5204,12,638,1.0]
[6387,102,5136,1.0]
[6387,103,5173,1.0]
[6387,103,5184,1.0]
[6387,103,5198,1.0]
[6387,104,5222,1.0]
[6387,104,5246,1.0]
[6387,106,5318,1.0]
[6387,107,5368,1.0]
[6387,107,5396,1.0]
[6387,109,5460,1.0]
[7012,70,3516,1.0]
[7012,70,3518,1.0]
[7012,70,3538,1.0]
[7012,70,3539,1.0]
[7012,70,3549,1.0]
[7049,500,25002,1.0]
[7049,500,25013,1.0]
[7049,500,25025,1.0]
[7049,500,25035,1.0]
[7049,500,25037,1.0]
[7001,129,6469,1.0]
[7001,129,6476,1.0]
[7001,129,6486,1.0]
[7001,129,6491,1.0]
[7016,271,13568,1.0]
[7016,271,13583,1.0]
[7016,271,13587,1.0]
[7016,271,13592,1.0]
[7016,271,13599,1.0]
[5530,15,753,1.0]
[7004,888,44407,1.0]
[7004,888,44421,1.0]
[7004,888,44428,1.0]
[7004,888,44438,1.0]
[7004,742,37101,1.0]
[7004,742,37104,1.0]
[7004,742,37106,1.0]
[7004,742,37123,1.0]
[7004,742,37125,1.0]
[7004,742,37127,1.0]
[7004,742,37133,1.0]
[7004,742,37134,1.0]
[7004,742,37147,1.0]
[7016,244,12201,1.0]
[7016,244,12248,1.0]
[7018,326,16302,1.0]
[7018,326,16305,1.0]
[7018,326,16309,1.0]
[7018,326,16315,1.0]
[7018,326,16325,1.0]
[7018,326,16332,1.0]
[7018,326,16345,1.0]
[7018,326,16349,1.0]
[7020,1497,74851,1.0]
[7020,1497,74864,1.0]
[7020,1497,74869,1.0]
[7020,1497,74872,1.0]
[7020,1497,74880,1.0]
[7020,1497,74891,1.0]
[7020,1497,74893,1.0]
[7003,78,3903,1.0]
[7003,78,3905,1.0]
[7003,78,3923,1.0]
[7003,78,3932,1.0]
[7003,78,3936,1.0]
[7003,78,3937,1.0]
[7724,169,8487,1.0]
[7724,177,8873,1.0]
[7010,811,40556,1.0]
[7010,811,40564,1.0]
[7010,811,40577,1.0]
[5912,97,4857,1.0]
[5912,97,4860,1.0]
[5912,98,4912,1.0]
[5912,101,5098,1.0]
[5912,105,5268,1.0]
[7398,28,1422,1.0]
[7398,28,1436,1.0]
[6945,116,5820,1.0]
[6945,116,5839,1.0]
[7023,279,13953,1.0]
[7023,279,13964,1.0]
[7023,279,13972,1.0]
[7023,279,13975,1.0]
[7023,279,13980,1.0]
[7023,279,13984,1.0]
[7023,279,13986,1.0]
[7049,1678,83906,1.0]
[7049,1678,83913,1.0]
[7049,1678,83923,1.0]
[7049,1678,83925,1.0]
[7049,1678,83934,1.0]
[7049,1678,83950,1.0]
[5581,85,4273,1.0]
[5169,58,2949,1.0]
[5169,62,3140,1.0]
[5169,64,3220,1.0]
[5169,65,3286,1.0]
[5169,67,3392,1.0]
[5169,67,3400,1.0]
[5437,122,6121,1.0]
[5437,124,6216,1.0]
[5437,124,6236,1.0]
[5437,124,6250,1.0]
[5437,125,6278,1.0]
[7055,682,34101,1.0]
[7055,682,34110,1.0]
[7055,682,34122,1.0]
[7055,682,34124,1.0]
[7055,682,34125,1.0]
[7055,682,34140,1.0]
[7055,682,34146,1.0]
[7055,682,34149,1.0]
[6780,238,11909,1.0]
[6535,76,3820,1.0]
[6535,76,3837,1.0]
[6535,77,3860,1.0]
[6535,77,3872,1.0]
[6535,78,3909,1.0]
[6535,80,4016,1.0]
[6535,80,4023,1.0]
[6535,80,4050,1.0]
[6535,82,4120,1.0]
[6535,82,4124,1.0]
[6535,82,4127,1.0]
[6535,84,4225,1.0]
[7023,115,5766,1.0]
[7023,115,5770,1.0]
[7023,115,5774,1.0]
[7023,115,5779,1.0]
[7023,115,5780,1.0]
[7023,115,5792,1.0]
[7019,259,12951,1.0]
[7019,259,12953,1.0]
[7019,259,12959,1.0]
[7019,259,12966,1.0]
[7019,259,12974,1.0]
[7019,259,12981,1.0]
[7019,259,12995,1.0]
[7100,2,141,1.0]
[7100,3,182,1.0]
[7100,5,266,1.0]
[7100,6,344,1.0]
[5436,122,6138,1.0]
[5436,126,6322,1.0]
[5436,127,6355,1.0]
[5436,127,6398,1.0]
[7004,43,2153,1.0]
[7004,43,2156,1.0]
[7004,43,2175,1.0]
[7004,43,2177,1.0]
[7004,43,2189,1.0]
[7004,43,2196,1.0]
[7004,43,2199,1.0]
[7006,389,19463,1.0]
[7006,389,19467,1.0]
[7006,389,19469,1.0]
[7006,389,19473,1.0]
[7006,389,19480,1.0]
[7006,389,19495,1.0]
[7023,947,47354,1.0]
[7023,947,47355,1.0]
[7023,947,47357,1.0]
[7023,947,47392,1.0]
[7008,1017,50860,1.0]
[7008,1017,50862,1.0]
[7008,1017,50866,1.0]
[7008,1017,50872,1.0]
[7008,1017,50873,1.0]
[7008,1017,50884,1.0]
[7008,1017,50889,1.0]
[7008,1017,50892,1.0]
[6312,39,1988,1.0]
[6312,85,4262,1.0]
[6114,120,6040,1.0]
[6114,124,6220,1.0]
[6114,124,6224,1.0]
[6114,125,6259,1.0]
[6114,125,6294,1.0]
[6114,126,6338,1.0]
[6114,129,6490,1.0]
[7022,281,14061,1.0]
[7022,281,14064,1.0]
[7022,281,14066,1.0]
[7022,281,14071,1.0]
[7022,281,14076,1.0]
[7022,281,14084,1.0]
[7022,281,14085,1.0]
[7022,281,14090,1.0]
[7022,281,14093,1.0]
[7054,981,49056,1.0]
[7054,981,49058,1.0]
[7054,981,49081,1.0]
[7054,981,49086,1.0]
[7054,981,49093,1.0]
[7054,118,5904,1.0]
[7054,118,5908,1.0]
[7054,118,5909,1.0]
[7054,118,5918,1.0]
[7054,118,5920,1.0]
[7054,118,5922,1.0]
[7054,118,5925,1.0]
[7054,118,5928,1.0]
[7054,118,5933,1.0]
[7054,118,5936,1.0]
[7049,1362,68102,1.0]
[7049,1362,68126,1.0]
[7049,1362,68127,1.0]
[7049,1362,68137,1.0]
[7049,1362,68146,1.0]
[7003,1463,73185,1.0]
[7003,1463,73188,1.0]
[7003,1463,73190,1.0]
[7003,1463,73191,1.0]
[7003,1463,73192,1.0]
[7003,1463,73195,1.0]
[7008,776,38810,1.0]
[7008,776,38813,1.0]
[7008,776,38814,1.0]
[7008,776,38817,1.0]
[7008,776,38824,1.0]
[7008,776,38828,1.0]
[5093,20,1011,1.0]
[5093,20,1018,1.0]
[5093,20,1040,1.0]
[5093,21,1052,1.0]
[5093,23,1191,1.0]
[5093,24,1225,1.0]
[5093,28,1429,1.0]
[7020,1150,57527,1.0]
[7020,1150,57529,1.0]
[6855,73,3663,1.0]
[6855,73,3693,1.0]
[6855,77,3858,1.0]
[6855,108,5429,1.0]
[6855,109,5451,1.0]
[7018,826,41308,1.0]
[7018,826,41312,1.0]
[7018,826,41314,1.0]
[7018,826,41321,1.0]
[7018,826,41334,1.0]
[7018,826,41336,1.0]
[7018,826,41337,1.0]
[7018,826,41343,1.0]
[6138,87,4376,1.0]
[6138,87,4381,1.0]
[6138,87,4390,1.0]
[7026,472,23611,1.0]
[7026,472,23630,1.0]
[7026,472,23633,1.0]
[7026,472,23637,1.0]
[7026,472,23646,1.0]
[7026,472,23648,1.0]
[6776,91,4557,1.0]
[6776,94,4711,1.0]
[6535,22,1101,1.0]
[6535,22,1120,1.0]
[6535,24,1209,1.0]
[6535,24,1224,1.0]
[6535,26,1341,1.0]
[7049,1833,91661,1.0]
[7049,1833,91666,1.0]
[7049,1833,91671,1.0]
[7049,1833,91672,1.0]
[7049,1833,91680,1.0]
[7049,1833,91681,1.0]
[7049,1833,91690,1.0]
[6871,101,5061,1.0]
[6871,101,5069,1.0]
[6871,101,5077,1.0]
[6871,101,5100,1.0]
[6871,103,5172,1.0]
[6871,104,5242,1.0]
[6871,105,5285,1.0]
[7004,669,33458,1.0]
[7004,669,33485,1.0]
[7004,669,33491,1.0]
[7019,52,2605,1.0]
[7019,52,2609,1.0]
[7019,52,2612,1.0]
[7019,52,2614,1.0]
[7019,52,2616,1.0]
[7019,52,2618,1.0]
[7019,52,2619,1.0]
[7019,52,2625,1.0]
[7023,658,32914,1.0]
[7023,658,32916,1.0]
[7023,658,32918,1.0]
[7023,658,32938,1.0]
[7023,658,32942,1.0]
[6341,120,6039,1.0]
[6341,120,6050,1.0]
[6341,121,6064,1.0]
[6341,121,6068,1.0]
[6341,125,6292,1.0]
[6341,127,6383,1.0]
[6341,127,6386,1.0]
[7004,1274,63716,1.0]
[7004,1274,63724,1.0]
[7004,1274,63727,1.0]
[7004,1274,63733,1.0]
[7004,1274,63747,1.0]
[7017,444,22210,1.0]
[7017,444,22213,1.0]
[7017,444,22220,1.0]
[7017,444,22221,1.0]
[7017,444,22223,1.0]
[7017,444,22242,1.0]
[7017,444,22249,1.0]
[6224,53,2669,1.0]
[6224,53,2679,1.0]
[6224,54,2732,1.0]
[6224,54,2747,1.0]
[6224,55,2780,1.0]
[6224,55,2784,1.0]
[6224,55,2790,1.0]
[6224,57,2879,1.0]
[6224,58,2904,1.0]
[6224,58,2927,1.0]
[6224,59,2997,1.0]
[6224,60,3005,1.0]
[6224,60,3029,1.0]
[6224,61,3092,1.0]
[6224,62,3150,1.0]
[7023,1627,81351,1.0]
[7023,1627,81353,1.0]
[7023,1627,81359,1.0]
[7023,1627,81376,1.0]
[7023,1627,81389,1.0]
[7023,1627,81391,1.0]
[7023,1627,81392,1.0]
[7023,1627,81393,1.0]
[7023,1627,81394,1.0]
[7023,1627,81399,1.0]
[6687,64,3206,1.0]
[6687,65,3257,1.0]
[6687,65,3274,1.0]
[6971,2,106,1.0]
[6971,2,112,1.0]
[6971,2,123,1.0]
[7361,37,1884,1.0]
[7361,40,2028,1.0]
[7114,0,3,1.0]
[5151,11,557,1.0]
[5151,109,5500,1.0]
[5151,116,5824,1.0]
[5151,116,5837,1.0]
[6749,30,1531,1.0]
[6749,30,1535,1.0]
[6749,32,1629,1.0]
[6749,32,1630,1.0]
[6749,33,1655,1.0]
[6749,33,1673,1.0]
[7025,14,706,1.0]
[7025,14,708,1.0]
[7025,14,711,1.0]
[7025,14,714,1.0]
[7025,14,715,1.0]
[7025,14,718,1.0]
[7025,14,726,1.0]
[7025,14,750,1.0]
[7017,808,40402,1.0]
[7017,808,40421,1.0]
[7017,808,40436,1.0]
[7016,364,18202,1.0]
[7016,364,18216,1.0]
[7016,364,18217,1.0]
[7016,364,18224,1.0]
[7016,364,18227,1.0]
[7016,364,18228,1.0]
[7016,364,18230,1.0]
[7016,364,18234,1.0]
[7016,364,18247,1.0]
[6223,48,2401,1.0]
[6223,52,2616,1.0]
[6223,52,2622,1.0]
[7020,1562,78101,1.0]
[7020,1562,78110,1.0]
[7020,1562,78114,1.0]
[7020,1562,78125,1.0]
[7020,1562,78128,1.0]
[7020,1562,78138,1.0]
[7020,1562,78140,1.0]
[7020,1562,78142,1.0]
[5185,29,1479,1.0]
[5185,33,1660,1.0]
[5185,33,1694,1.0]
[5185,34,1704,1.0]
[5185,34,1729,1.0]
[7019,224,11212,1.0]
[7019,224,11223,1.0]
[7019,224,11225,1.0]
[7019,224,11228,1.0]
[7019,224,11230,1.0]
[7019,224,11233,1.0]
[7019,224,11244,1.0]
[7001,697,34855,1.0]
[7001,697,34862,1.0]
[7001,697,34863,1.0]
[7001,697,34868,1.0]
[7001,697,34870,1.0]
[7001,697,34871,1.0]
[7001,697,34875,1.0]
[7001,697,34883,1.0]
[7001,697,34887,1.0]
[7001,697,34889,1.0]
[6664,24,1202,1.0]
[6664,24,1241,1.0]
[6664,25,1294,1.0]
[6664,26,1302,1.0]
[6664,26,1306,1.0]
[6664,27,1367,1.0]
[6664,28,1437,1.0]
[6664,29,1500,1.0]
[6664,30,1544,1.0]
[6664,31,1559,1.0]
[6664,31,1563,1.0]
[7025,338,16921,1.0]
[7025,338,16931,1.0]
[7025,338,16950,1.0]
[7017,192,9603,1.0]
[7017,192,9610,1.0]
[7017,192,9612,1.0]
[7017,192,9615,1.0]
[7017,192,9647,1.0]
[7023,1938,96901,1.0]
[7023,1938,96903,1.0]
[7023,1938,96906,1.0]
[7023,1938,96912,1.0]
[7023,1938,96927,1.0]
[7023,1938,96928,1.0]
[7023,1938,96939,1.0]
[7004,10,520,1.0]
[7004,10,538,1.0]
[7004,10,542,1.0]
[7004,10,546,1.0]
[7004,10,547,1.0]
[6090,0,31,1.0]
[6090,81,4062,1.0]
[6090,128,6435,1.0]
[5187,195,9794,1.0]
[5187,225,11257,1.0]
[5187,228,11422,1.0]
[5187,234,11746,1.0]
[7006,289,14452,1.0]
[7006,289,14476,1.0]
[7006,289,14483,1.0]
[7006,289,14487,1.0]
[7006,289,14497,1.0]
[6888,219,10954,1.0]
[7049,1885,94257,1.0]
[7049,1885,94260,1.0]
[7049,1885,94262,1.0]
[7049,1885,94268,1.0]
[7049,1885,94277,1.0]
[7049,1885,94279,1.0]
[7049,1885,94280,1.0]
[7049,1885,94292,1.0]
[7768,165,8282,1.0]
[7008,743,37153,1.0]
[7008,743,37154,1.0]
[7008,743,37155,1.0]
[7008,743,37164,1.0]
[7008,743,37166,1.0]
[7008,743,37169,1.0]
[7008,743,37170,1.0]
[7008,743,37178,1.0]
[7008,743,37191,1.0]
[7008,743,37196,1.0]
[7020,1629,81457,1.0]
[7020,1629,81473,1.0]
[7020,1629,81477,1.0]
[7020,1629,81488,1.0]
[7020,1629,81496,1.0]
[7020,1629,81497,1.0]
[7020,1629,81500,1.0]
[7512,15,799,1.0]
[7512,19,990,1.0]
[7512,27,1358,1.0]
[7017,1602,80106,1.0]
[7017,1602,80107,1.0]
[7017,1602,80108,1.0]
[7017,1602,80119,1.0]
[7017,1602,80124,1.0]
[7017,1602,80128,1.0]
[7017,1602,80129,1.0]
[7017,1602,80137,1.0]
[7017,1602,80140,1.0]
[7017,1602,80143,1.0]
[7017,1602,80149,1.0]
[7004,350,17503,1.0]
[7004,350,17518,1.0]
[7004,350,17523,1.0]
[7004,350,17531,1.0]
[7004,350,17533,1.0]
[7004,350,17541,1.0]
[7004,350,17542,1.0]
[5617,15,766,1.0]
[5617,15,777,1.0]
[5617,16,822,1.0]
[5617,17,851,1.0]
[5617,17,872,1.0]
[5617,17,878,1.0]
[5617,18,904,1.0]
[7049,742,37103,1.0]
[7049,742,37106,1.0]
[7049,742,37115,1.0]
[7049,742,37136,1.0]
[7049,742,37137,1.0]
[7049,742,37148,1.0]
[7023,886,44306,1.0]
[7023,886,44314,1.0]
[7023,886,44316,1.0]
[7023,886,44323,1.0]
[7023,886,44326,1.0]
[7023,886,44327,1.0]
[7023,886,44335,1.0]
[7023,886,44340,1.0]
[7023,886,44341,1.0]
[7006,193,9652,1.0]
[7006,193,9661,1.0]
[7006,193,9665,1.0]
[7006,193,9670,1.0]
[7006,193,9676,1.0]
[7006,193,9680,1.0]
[7006,193,9683,1.0]
[7006,193,9687,1.0]
[6859,156,7814,1.0]
[6859,156,7819,1.0]
[6859,157,7865,1.0]
[6859,157,7866,1.0]
[6859,158,7949,1.0]
[6859,161,8058,1.0]
[6059,14,743,1.0]
[6059,14,744,1.0]
[6059,19,966,1.0]
[6059,19,985,1.0]
[6059,22,1107,1.0]
[6046,45,2261,1.0]
[6046,49,2466,1.0]
[6046,50,2525,1.0]
[7023,72,3603,1.0]
[7023,72,3617,1.0]
[7023,72,3643,1.0]
[7054,652,32601,1.0]
[7054,652,32602,1.0]
[7054,652,32611,1.0]
[7054,652,32619,1.0]
[7054,652,32622,1.0]
[7054,652,32640,1.0]
[7054,652,32645,1.0]
[5779,28,1407,1.0]
[5779,28,1448,1.0]
[5779,35,1764,1.0]
[5779,36,1821,1.0]
[5779,36,1829,1.0]
[6327,74,3711,1.0]
[6327,74,3742,1.0]
[6327,75,3756,1.0]
[6327,80,4007,1.0]
[6327,80,4026,1.0]
[6327,82,4139,1.0]
[5926,0,39,1.0]
[5926,4,203,1.0]
[5926,4,246,1.0]
[5926,9,459,1.0]
[5926,9,496,1.0]
[7014,239,11968,1.0]
[7014,239,11972,1.0]
[7023,526,26303,1.0]
[7023,526,26311,1.0]
[7023,526,26315,1.0]
[7023,526,26320,1.0]
[7023,526,26321,1.0]
[7023,526,26339,1.0]
[7017,1729,86453,1.0]
[7017,1729,86466,1.0]
[7017,1729,86472,1.0]
[7017,1729,86477,1.0]
[7017,1729,86478,1.0]
[7017,1729,86489,1.0]
[7017,1729,86493,1.0]
[7017,1729,86495,1.0]
[6934,29,1492,1.0]
[6934,156,7831,1.0]
[6934,158,7925,1.0]
[6934,160,8023,1.0]
[6934,161,8072,1.0]
[6934,162,8110,1.0]
[6934,163,8165,1.0]
[6934,164,8214,1.0]
[6934,164,8218,1.0]
[6934,164,8244,1.0]
[6528,39,1987,1.0]
[6528,39,1992,1.0]
[6528,44,2222,1.0]
[6528,45,2297,1.0]
[6528,46,2309,1.0]
[6528,46,2310,1.0]
[6528,46,2324,1.0]
[6528,47,2364,1.0]
[7054,1162,58104,1.0]
[7054,1162,58111,1.0]
[7054,1162,58115,1.0]
[7054,1162,58116,1.0]
[7054,1162,58134,1.0]
[7054,1162,58136,1.0]
[6031,69,3452,1.0]
[6031,69,3485,1.0]
[6031,69,3487,1.0]
[6031,77,3878,1.0]
[6031,77,3882,1.0]
[6031,78,3926,1.0]
[6031,173,8694,1.0]
[7014,1101,55056,1.0]
[7014,1101,55064,1.0]
[7014,1101,55071,1.0]
[7049,1831,91563,1.0]
[7049,1831,91571,1.0]
[7049,1831,91594,1.0]
[7003,1393,69664,1.0]
[7003,1393,69666,1.0]
[7003,1393,69677,1.0]
[7003,1393,69690,1.0]
[7003,1393,69695,1.0]
[7003,1393,69697,1.0]
[5464,20,1018,1.0]
[5464,20,1043,1.0]
[5464,21,1075,1.0]
[5464,22,1119,1.0]
[5464,24,1205,1.0]
[5464,24,1220,1.0]
[5464,25,1253,1.0]
[5464,27,1353,1.0]
[5464,28,1434,1.0]
[7085,0,47,1.0]
[7085,1,54,1.0]
[7085,1,86,1.0]
[7085,2,102,1.0]
[7085,2,140,1.0]
[7085,5,294,1.0]
[7085,7,369,1.0]
[5433,0,32,1.0]
[5433,1,74,1.0]
[5433,2,109,1.0]
[5433,3,153,1.0]
[5433,4,238,1.0]
[5433,5,293,1.0]
[6301,206,10303,1.0]
[7004,855,42751,1.0]
[7004,855,42758,1.0]
[7004,855,42762,1.0]
[7004,855,42774,1.0]
[7004,855,42775,1.0]
[7004,855,42791,1.0]
[7004,855,42794,1.0]
[5619,52,2618,1.0]
[5619,52,2621,1.0]
[5619,53,2694,1.0]
[7003,1279,63955,1.0]
[7003,1279,63958,1.0]
[7003,1279,63959,1.0]
[7003,1279,63973,1.0]
[7003,1279,63989,1.0]
[7004,1696,84802,1.0]
[7004,1696,84805,1.0]
[7004,1696,84818,1.0]
[7004,1696,84834,1.0]
[7004,1696,84837,1.0]
[7004,1696,84843,1.0]
[6692,93,4690,1.0]
[6692,97,4899,1.0]
[6692,98,4931,1.0]
[6692,98,4937,1.0]
[6692,103,5161,1.0]
[6692,104,5217,1.0]
[6692,104,5220,1.0]
[6884,8,421,1.0]
[6884,8,442,1.0]
[6884,8,447,1.0]
[6884,9,486,1.0]
[6884,10,516,1.0]
[7327,105,5287,1.0]
[7049,1961,98060,1.0]
[7049,1961,98078,1.0]
[7017,664,33243,1.0]
[6592,73,3675,1.0]
[6592,74,3715,1.0]
[6592,79,3957,1.0]
[6592,79,3959,1.0]
[6592,79,3971,1.0]
[6592,80,4015,1.0]
[6592,80,4033,1.0]
[6592,80,4039,1.0]
[6592,83,4182,1.0]
[6896,14,716,1.0]
[6896,19,954,1.0]
[6896,38,1923,1.0]
[6896,40,2019,1.0]
[6896,40,2028,1.0]
[6896,40,2031,1.0]
[6896,40,2046,1.0]
[6198,52,2604,1.0]
[6198,52,2639,1.0]
[6198,53,2661,1.0]
[6198,55,2788,1.0]
[6198,55,2791,1.0]
[6198,60,3022,1.0]
[6198,60,3042,1.0]
[6198,61,3082,1.0]
[6198,61,3085,1.0]
[6233,53,2681,1.0]
[6233,58,2904,1.0]
[6233,59,2963,1.0]
[6233,60,3009,1.0]
[6233,61,3095,1.0]
[5203,109,5490,1.0]
[5203,110,5508,1.0]
[6766,107,5384,1.0]
[6766,108,5403,1.0]
[6766,108,5432,1.0]
[6766,193,9654,1.0]
[6766,193,9664,1.0]
[6766,193,9688,1.0]
[6766,197,9887,1.0]
[6766,197,9891,1.0]
[6766,198,9908,1.0]
[6766,198,9924,1.0]
[6766,198,9925,1.0]
[6766,198,9939,1.0]
[6766,205,10281,1.0]
[6766,205,10291,1.0]
[6766,209,10489,1.0]
[6766,213,10673,1.0]
[6766,217,10856,1.0]
[6766,217,10882,1.0]
[6968,27,1369,1.0]
[6968,27,1396,1.0]
[6968,31,1559,1.0]
[6968,32,1640,1.0]
[6968,32,1643,1.0]
[6968,34,1718,1.0]
[6968,35,1773,1.0]
[6968,36,1806,1.0]
[5979,142,7127,1.0]
[5979,148,7409,1.0]
[5979,148,7423,1.0]
[5979,148,7444,1.0]
[5979,150,7535,1.0]
[7020,77,3858,1.0]
[7020,77,3873,1.0]
[7020,77,3875,1.0]
[7020,77,3877,1.0]
[7020,77,3878,1.0]
[7020,77,3879,1.0]
[7020,77,3885,1.0]
[7020,77,3888,1.0]
[7020,77,3894,1.0]
[7020,77,3895,1.0]
[6022,26,1311,1.0]
[6022,26,1334,1.0]
[6022,49,2461,1.0]
[6022,126,6348,1.0]
[5500,19,952,1.0]
[7026,345,17262,1.0]
[7026,345,17265,1.0]
[7026,345,17267,1.0]
[7026,345,17269,1.0]
[7026,345,17276,1.0]
[7026,345,17280,1.0]
[7026,345,17297,1.0]
[6916,157,7859,1.0]
[6916,157,7872,1.0]
[6916,157,7875,1.0]
[7049,1585,79253,1.0]
[7049,1585,79258,1.0]
[7049,1585,79260,1.0]
[7049,1585,79262,1.0]
[7049,1585,79263,1.0]
[7049,1585,79268,1.0]
[7049,1585,79275,1.0]
[7049,1585,79283,1.0]
[7049,1585,79294,1.0]
[7049,1585,79300,1.0]
[6300,150,7514,1.0]
[6300,150,7528,1.0]
[6300,151,7561,1.0]
[6300,153,7668,1.0]
[6300,155,7757,1.0]
[6300,156,7832,1.0]
[6300,158,7921,1.0]
[6300,158,7945,1.0]
[7010,1277,63856,1.0]
[7010,1277,63868,1.0]
[7010,1277,63871,1.0]
[7010,1277,63872,1.0]
[7010,1277,63879,1.0]
[7010,1277,63883,1.0]
[7010,1277,63884,1.0]
[7010,1277,63890,1.0]
[6840,30,1509,1.0]
[6840,30,1527,1.0]
[6840,34,1709,1.0]
[6840,36,1822,1.0]
[6840,36,1839,1.0]
[6840,39,1975,1.0]
[6840,39,1994,1.0]
[6840,39,2000,1.0]
[6999,23,1158,1.0]
[6999,23,1179,1.0]
[6999,23,1180,1.0]
[6999,23,1182,1.0]
[6999,23,1185,1.0]
[6999,23,1187,1.0]
[6999,23,1189,1.0]
[7025,107,5353,1.0]
[7025,107,5365,1.0]
[7025,107,5369,1.0]
[7025,107,5374,1.0]
