[run,subrun,event,newhaspi0]
[14626,40,2027,1.0]
[14626,40,2037,1.0]
[14626,74,3726,1.0]
[14626,116,5826,1.0]
[14626,116,5837,1.0]
[14626,176,8819,1.0]
[18210,21,1051,1.0]
[18210,99,4953,1.0]
[18210,101,5095,1.0]
[18210,124,6207,1.0]
[18210,124,6242,1.0]
[18210,124,6249,1.0]
[18210,103,5174,1.0]
[18210,118,5921,1.0]
[18210,119,5981,1.0]
[18210,119,5984,1.0]
[18210,119,5999,1.0]
[18210,43,2151,1.0]
[18210,43,2155,1.0]
[18210,43,2158,1.0]
[18210,43,2172,1.0]
[18210,43,2184,1.0]
[18210,62,3108,1.0]
[18210,95,4773,1.0]
[18210,59,2951,1.0]
[18210,59,2954,1.0]
[18210,4,221,1.0]
[18210,4,230,1.0]
[18210,4,233,1.0]
[18210,9,484,1.0]
[18210,9,500,1.0]
[18210,19,974,1.0]
[18210,19,989,1.0]
[18210,46,2324,1.0]
[18210,116,5806,1.0]
[18210,116,5815,1.0]
[18210,136,6803,1.0]
[18210,136,6827,1.0]
[18210,136,6829,1.0]
[18210,144,7245,1.0]
[18210,17,852,1.0]
[18210,17,856,1.0]
[18210,17,869,1.0]
[18210,17,898,1.0]
[18210,58,2915,1.0]
[18210,58,2936,1.0]
[18210,120,6004,1.0]
[18210,120,6015,1.0]
[18210,120,6020,1.0]
[18210,120,6028,1.0]
[18210,146,7320,1.0]
[18210,146,7336,1.0]
[18210,149,7467,1.0]
[18210,149,7480,1.0]
[18212,15,761,1.0]
[18212,15,780,1.0]
[18212,35,1790,1.0]
[18212,35,1798,1.0]
[18212,68,3412,1.0]
[18212,3,157,1.0]
[18212,3,161,1.0]
[18212,7,376,1.0]
[18212,7,387,1.0]
[18212,7,388,1.0]
[18212,29,1487,1.0]
[18212,29,1491,1.0]
[18212,59,2953,1.0]
[18212,59,2956,1.0]
[18212,59,2993,1.0]
[18212,61,3054,1.0]
[18212,61,3063,1.0]
[18212,61,3085,1.0]
[14630,3,158,1.0]
[14630,3,173,1.0]
[14630,5,262,1.0]
[14630,5,274,1.0]
[14630,5,289,1.0]
[18212,17,853,1.0]
[18212,17,858,1.0]
[18212,34,1713,1.0]
[18212,34,1714,1.0]
[18212,34,1742,1.0]
[18212,41,2070,1.0]
[18212,69,3463,1.0]
[18212,69,3467,1.0]
[18213,1,56,1.0]
[18213,1,58,1.0]
[18213,1,60,1.0]
[18213,5,268,1.0]
[18213,5,282,1.0]
[18213,7,379,1.0]
[18213,7,394,1.0]
[18213,7,399,1.0]
[18218,63,3198,1.0]
[18218,127,6390,1.0]
[18218,166,8305,1.0]
[18218,166,8310,1.0]
[18218,166,8318,1.0]
[18218,166,8321,1.0]
[18218,166,8328,1.0]
[18218,235,11782,1.0]
[18218,238,11911,1.0]
[18218,123,6153,1.0]
[18218,157,7851,1.0]
[18218,157,7852,1.0]
[18218,157,7890,1.0]
[18218,157,7891,1.0]
[18218,184,9223,1.0]
[18218,184,9232,1.0]
[18218,184,9235,1.0]
[18218,283,14191,1.0]
[18218,65,3269,1.0]
[18218,172,8604,1.0]
[18218,172,8613,1.0]
[18218,172,8634,1.0]
[18218,194,9750,1.0]
[18218,263,13182,1.0]
[18218,96,4827,1.0]
[18218,134,6719,1.0]
[18218,134,6732,1.0]
[18218,134,6743,1.0]
[18218,134,6746,1.0]
[18218,217,10865,1.0]
[18218,220,11036,1.0]
[18218,291,14560,1.0]
[18218,291,14565,1.0]
[18218,291,14575,1.0]
[18218,291,14587,1.0]
[18218,291,14591,1.0]
[18218,153,7659,1.0]
[18218,153,7671,1.0]
[18218,153,7673,1.0]
[18218,171,8551,1.0]
[18218,171,8573,1.0]
[18218,209,10460,1.0]
[18218,209,10466,1.0]
[18218,339,16975,1.0]
[18218,339,16980,1.0]
[18218,339,16988,1.0]
[18218,326,16318,1.0]
[18218,326,16333,1.0]
[18218,331,16578,1.0]
[18218,223,11181,1.0]
[18218,223,11190,1.0]
[14631,97,4877,1.0]
[14631,109,5456,1.0]
[14631,109,5459,1.0]
[14631,144,7240,1.0]
[14631,190,9512,1.0]
[14631,216,10802,1.0]
[14631,216,10835,1.0]
[18218,320,16009,1.0]
[18218,320,16020,1.0]
[18218,320,16031,1.0]
[18218,335,16762,1.0]
[18218,335,16790,1.0]
[18218,335,16791,1.0]
[18218,90,4525,1.0]
[18218,95,4778,1.0]
[18218,124,6223,1.0]
[18218,150,7512,1.0]
[18218,150,7548,1.0]
[18218,244,12228,1.0]
[18218,237,11865,1.0]
[18218,237,11874,1.0]
[18218,325,16300,1.0]
[18218,99,4997,1.0]
[18218,138,6944,1.0]
[18218,189,9498,1.0]
[18218,322,16127,1.0]
[18218,322,16132,1.0]
[18218,322,16136,1.0]
[18218,205,10299,1.0]
[18218,84,4212,1.0]
[18218,84,4224,1.0]
[18218,84,4228,1.0]
[18218,84,4248,1.0]
[18218,118,5920,1.0]
[18218,118,5946,1.0]
[18218,188,9401,1.0]
[18218,224,11222,1.0]
[14631,62,3141,1.0]
[14631,62,3142,1.0]
[14631,75,3752,1.0]
[14631,75,3795,1.0]
[18218,22,1109,1.0]
[18218,22,1141,1.0]
[18218,87,4397,1.0]
[18218,122,6106,1.0]
[18218,122,6111,1.0]
[18218,122,6130,1.0]
[18218,269,13463,1.0]
[18218,269,13498,1.0]
[18218,59,2975,1.0]
[18218,91,4600,1.0]
[18218,120,6024,1.0]
[18218,120,6036,1.0]
[18218,120,6039,1.0]
[18218,120,6048,1.0]
[18218,225,11253,1.0]
[18218,225,11288,1.0]
[18218,245,12264,1.0]
[18218,245,12296,1.0]
[18218,340,17006,1.0]
[18218,340,17013,1.0]
[18218,340,17017,1.0]
[18218,340,17039,1.0]
[18218,340,17048,1.0]
[18218,340,17049,1.0]
[18218,56,2804,1.0]
[18218,56,2820,1.0]
[18218,56,2834,1.0]
[18218,56,2836,1.0]
[18218,250,12532,1.0]
[18218,308,15410,1.0]
[18218,308,15421,1.0]
[18218,308,15425,1.0]
[18218,308,15429,1.0]
[18218,309,15487,1.0]
[18218,77,3878,1.0]
[18218,77,3883,1.0]
[18218,141,7080,1.0]
[18218,145,7264,1.0]
[18218,145,7272,1.0]
[18218,145,7276,1.0]
[18218,145,7292,1.0]
[18218,206,10303,1.0]
[18218,206,10319,1.0]
[18218,206,10338,1.0]
[18218,206,10343,1.0]
[18218,206,10347,1.0]
[18218,110,5543,1.0]
[18218,115,5779,1.0]
[18218,204,10219,1.0]
[18218,204,10222,1.0]
[18218,258,12947,1.0]
[18218,324,16215,1.0]
[18218,324,16247,1.0]
[18218,38,1912,1.0]
[18218,38,1915,1.0]
[18218,38,1924,1.0]
[18218,38,1950,1.0]
[18218,94,4703,1.0]
[18218,94,4714,1.0]
[18218,259,12953,1.0]
[18218,85,4257,1.0]
[18218,201,10069,1.0]
[18218,201,10098,1.0]
[18218,282,14141,1.0]
[18218,282,14143,1.0]
[18218,318,15911,1.0]
[18218,318,15942,1.0]
[18218,345,17297,1.0]
[18218,81,4052,1.0]
[18218,81,4059,1.0]
[18218,81,4099,1.0]
[18218,161,8077,1.0]
[18218,161,8091,1.0]
[18218,161,8094,1.0]
[18218,161,8095,1.0]
[18218,203,10171,1.0]
[18218,249,12459,1.0]
[18218,249,12480,1.0]
[18218,249,12484,1.0]
[18218,249,12497,1.0]
[14631,25,1290,1.0]
[14631,41,2056,1.0]
[14631,58,2938,1.0]
[14631,171,8579,1.0]
[14631,171,8581,1.0]
[14631,171,8600,1.0]
[14631,233,11677,1.0]
[14631,233,11692,1.0]
[14631,233,11700,1.0]
[18218,24,1205,1.0]
[18218,24,1211,1.0]
[18218,163,8199,1.0]
[18218,234,11708,1.0]
[18218,234,11723,1.0]
[18218,234,11738,1.0]
[18218,247,12351,1.0]
[18218,247,12367,1.0]
[18218,281,14098,1.0]
[18218,0,43,1.0]
[18218,3,160,1.0]
[18218,16,810,1.0]
[18218,16,819,1.0]
[18218,17,857,1.0]
[18218,17,873,1.0]
[18218,40,2016,1.0]
[18218,40,2018,1.0]
[18218,40,2035,1.0]
[18218,40,2043,1.0]
[18218,40,2049,1.0]
[18218,40,2050,1.0]
[18218,53,2653,1.0]
[18218,53,2666,1.0]
[18218,53,2670,1.0]
[18218,53,2698,1.0]
[18218,129,6472,1.0]
[18218,152,7615,1.0]
[18218,311,15559,1.0]
[18219,217,10859,1.0]
[18219,217,10887,1.0]
[18219,47,2355,1.0]
[18219,47,2357,1.0]
[18219,47,2359,1.0]
[18219,47,2368,1.0]
[18219,47,2370,1.0]
[18219,47,2385,1.0]
[18219,47,2394,1.0]
[18219,125,6264,1.0]
[18219,133,6676,1.0]
[18219,133,6687,1.0]
[18219,148,7405,1.0]
[18219,148,7445,1.0]
[18219,17,870,1.0]
[18219,17,873,1.0]
[18219,17,885,1.0]
[18219,84,4211,1.0]
[18219,84,4218,1.0]
[18219,99,4976,1.0]
[18219,80,4003,1.0]
[18219,80,4015,1.0]
[18219,80,4029,1.0]
[18219,80,4042,1.0]
[18219,114,5746,1.0]
[18219,185,9269,1.0]
[18219,149,7459,1.0]
[18219,149,7492,1.0]
[18219,149,7493,1.0]
[18219,172,8601,1.0]
[18219,172,8633,1.0]
[18219,172,8643,1.0]
[18219,191,9574,1.0]
[18219,191,9594,1.0]
[18219,10,539,1.0]
[18219,66,3319,1.0]
[18219,66,3323,1.0]
[18219,180,9005,1.0]
[18219,180,9013,1.0]
[18219,180,9037,1.0]
[18219,180,9041,1.0]
[18219,180,9049,1.0]
[14631,6,301,1.0]
[14631,6,310,1.0]
[14631,6,321,1.0]
[14631,6,329,1.0]
[14631,262,13136,1.0]
[14631,262,13138,1.0]
[14631,275,13754,1.0]
[14631,275,13766,1.0]
[18219,193,9694,1.0]
[18219,7,365,1.0]
[18219,7,374,1.0]
[18219,39,1959,1.0]
[18219,39,1994,1.0]
[18219,59,2984,1.0]
[18219,59,2993,1.0]
[18219,124,6202,1.0]
[18219,128,6419,1.0]
[18219,177,8862,1.0]
[18219,187,9394,1.0]
[18219,22,1125,1.0]
[18219,22,1129,1.0]
[18219,22,1132,1.0]
[18219,218,10909,1.0]
[18219,12,630,1.0]
[18219,12,645,1.0]
[18219,55,2757,1.0]
[18219,55,2774,1.0]
[18219,55,2793,1.0]
[18219,77,3852,1.0]
[18219,77,3857,1.0]
[18219,77,3858,1.0]
[18219,77,3878,1.0]
[18219,200,10002,1.0]
[18219,200,10026,1.0]
[18219,200,10044,1.0]
[18219,93,4655,1.0]
[18219,93,4665,1.0]
[18219,111,5558,1.0]
[18219,111,5590,1.0]
[18219,111,5600,1.0]
[18219,150,7512,1.0]
[18219,150,7519,1.0]
[18219,150,7537,1.0]
[18219,153,7668,1.0]
[18219,89,4467,1.0]
[18219,89,4469,1.0]
[18219,94,4709,1.0]
[18219,94,4730,1.0]
[18219,94,4734,1.0]
[18219,102,5101,1.0]
[18219,146,7311,1.0]
[18219,146,7326,1.0]
[18219,60,3020,1.0]
[18219,131,6553,1.0]
[18219,131,6554,1.0]
[18219,131,6579,1.0]
[18219,131,6583,1.0]
[18219,131,6587,1.0]
[18219,131,6593,1.0]
[18219,131,6599,1.0]
[18219,164,8208,1.0]
[18219,164,8214,1.0]
[18219,164,8220,1.0]
[18219,56,2830,1.0]
[18219,56,2833,1.0]
[18219,85,4266,1.0]
[18219,86,4306,1.0]
[18219,86,4312,1.0]
[18219,95,4753,1.0]
[18219,32,1615,1.0]
[18219,32,1638,1.0]
[18219,63,3157,1.0]
[18219,63,3162,1.0]
[18219,176,8821,1.0]
[18219,176,8823,1.0]
[14159,24,1206,1.0]
[14159,61,3072,1.0]
[14159,72,3621,1.0]
[14159,163,8163,1.0]
[14159,232,11633,1.0]
[14159,261,13055,1.0]
[14631,30,1521,1.0]
[14631,100,5007,1.0]
[14631,100,5029,1.0]
[14631,100,5050,1.0]
[14631,133,6653,1.0]
[14631,133,6665,1.0]
[14631,163,8167,1.0]
[14631,178,8934,1.0]
[14631,178,8935,1.0]
[14631,178,8937,1.0]
[18219,0,6,1.0]
[18219,0,31,1.0]
[18219,61,3100,1.0]
[18219,71,3577,1.0]
[18219,71,3584,1.0]
[18219,216,10819,1.0]
[18219,156,7816,1.0]
[18219,156,7848,1.0]
[18219,182,9130,1.0]
[18219,182,9132,1.0]
[18219,182,9150,1.0]
[18219,103,5180,1.0]
[18219,103,5199,1.0]
[18219,103,5200,1.0]
[18219,127,6355,1.0]
[18219,127,6366,1.0]
[18219,127,6374,1.0]
[18219,151,7560,1.0]
[18219,151,7599,1.0]
[18219,162,8116,1.0]
[18219,162,8118,1.0]
[18219,162,8141,1.0]
[18219,162,8143,1.0]
[18219,27,1391,1.0]
[18219,109,5472,1.0]
[18219,109,5488,1.0]
[18219,109,5490,1.0]
[18219,211,10593,1.0]
[18219,145,7300,1.0]
[18219,207,10383,1.0]
[18219,30,1525,1.0]
[18219,51,2577,1.0]
[18219,51,2585,1.0]
[18219,83,4161,1.0]
[18219,83,4199,1.0]
[18219,6,308,1.0]
[18219,33,1655,1.0]
[18219,33,1670,1.0]
[18219,33,1676,1.0]
[18219,33,1681,1.0]
[18219,33,1689,1.0]
[18219,41,2079,1.0]
[18219,41,2084,1.0]
[18219,41,2100,1.0]
[18219,205,10273,1.0]
[18219,215,10760,1.0]
[18219,215,10776,1.0]
[18219,29,1484,1.0]
[18219,37,1871,1.0]
[18219,92,4610,1.0]
[18219,92,4649,1.0]
[18219,139,6954,1.0]
[18219,139,6991,1.0]
[14631,83,4189,1.0]
[14631,86,4308,1.0]
[14631,86,4314,1.0]
[14631,88,4413,1.0]
[18220,7,358,1.0]
[18220,7,384,1.0]
[18220,24,1210,1.0]
[18220,29,1452,1.0]
[18220,29,1454,1.0]
[18220,29,1485,1.0]
[18220,58,2908,1.0]
[18220,58,2927,1.0]
[18220,11,588,1.0]
[18220,66,3304,1.0]
[18220,80,4043,1.0]
[18220,105,5258,1.0]
[18220,105,5288,1.0]
[18220,105,5291,1.0]
[18220,90,4508,1.0]
[18220,90,4531,1.0]
[18220,20,1011,1.0]
[18220,20,1041,1.0]
[18220,59,2994,1.0]
[18220,84,4250,1.0]
[18220,117,5869,1.0]
[18220,117,5871,1.0]
[18220,117,5880,1.0]
[18220,117,5897,1.0]
[18220,2,120,1.0]
[18220,2,150,1.0]
[18220,13,663,1.0]
[18220,13,665,1.0]
[18220,13,699,1.0]
[18220,51,2598,1.0]
[18220,111,5559,1.0]
[18220,111,5581,1.0]
[18220,3,154,1.0]
[18220,3,166,1.0]
[18220,3,187,1.0]
[18220,88,4425,1.0]
[18220,88,4440,1.0]
[18220,88,4447,1.0]
[18220,92,4643,1.0]
[18220,26,1311,1.0]
[18220,26,1325,1.0]
[18220,55,2752,1.0]
[18220,55,2777,1.0]
[18220,110,5507,1.0]
[18220,110,5512,1.0]
[18220,110,5521,1.0]
[18220,110,5536,1.0]
[18220,118,5901,1.0]
[18220,118,5931,1.0]
[18220,18,926,1.0]
[18220,49,2460,1.0]
[18220,89,4470,1.0]
[18220,119,5964,1.0]
[18220,6,302,1.0]
[18220,65,3264,1.0]
[18220,73,3678,1.0]
[18220,73,3686,1.0]
[18220,77,3863,1.0]
[14631,68,3406,1.0]
[14631,234,11704,1.0]
[18220,28,1410,1.0]
[18220,28,1411,1.0]
[18220,44,2235,1.0]
[18220,67,3353,1.0]
[18220,67,3356,1.0]
[18220,67,3365,1.0]
[18220,67,3392,1.0]
[18220,67,3396,1.0]
[18220,112,5634,1.0]
[18224,3,152,1.0]
[18224,3,155,1.0]
[18224,3,190,1.0]
[18224,3,191,1.0]
[18224,13,669,1.0]
[18224,13,700,1.0]
[18224,18,944,1.0]
[18224,18,948,1.0]
[18224,0,14,1.0]
[18224,12,619,1.0]
[18224,22,1118,1.0]
[18224,23,1155,1.0]
[18224,23,1172,1.0]
[18224,23,1181,1.0]
[18224,25,1297,1.0]
[18225,276,13804,1.0]
[18225,276,13822,1.0]
[18225,434,21724,1.0]
[18225,434,21741,1.0]
[18225,445,22271,1.0]
[18225,445,22276,1.0]
[18225,493,24676,1.0]
[18225,493,24694,1.0]
[18225,493,24698,1.0]
[18225,517,25868,1.0]
[18225,517,25897,1.0]
[18225,77,3882,1.0]
[18225,92,4640,1.0]
[18225,92,4643,1.0]
[18225,163,8153,1.0]
[18225,163,8170,1.0]
[18225,522,26109,1.0]
[18225,522,26112,1.0]
[18225,522,26123,1.0]
[18225,522,26139,1.0]
[18225,522,26140,1.0]
[18225,21,1079,1.0]
[18225,21,1095,1.0]
[18225,21,1098,1.0]
[18225,41,2052,1.0]
[18225,41,2079,1.0]
[18225,212,10646,1.0]
[18225,311,15564,1.0]
[18225,311,15566,1.0]
[18225,311,15572,1.0]
[18225,311,15591,1.0]
[18225,199,9979,1.0]
[18225,199,9981,1.0]
[18225,199,9997,1.0]
[18225,199,10000,1.0]
[18225,507,25352,1.0]
[18225,507,25363,1.0]
[18225,533,26674,1.0]
[18225,533,26678,1.0]
[18225,3,152,1.0]
[18225,3,168,1.0]
[18225,3,181,1.0]
[18225,112,5615,1.0]
[18225,112,5633,1.0]
[18225,112,5641,1.0]
[18225,293,14678,1.0]
[18225,470,23514,1.0]
[18225,470,23517,1.0]
[18225,532,26628,1.0]
[18225,532,26632,1.0]
[18225,532,26643,1.0]
[14631,284,14231,1.0]
[18225,215,10761,1.0]
[18225,215,10764,1.0]
[18225,215,10769,1.0]
[18225,288,14428,1.0]
[18225,288,14449,1.0]
[18225,288,14450,1.0]
[18225,398,19925,1.0]
[18225,398,19934,1.0]
[18225,398,19936,1.0]
[18225,398,19946,1.0]
[18225,481,24067,1.0]
[18225,133,6697,1.0]
[18225,382,19146,1.0]
[18225,387,19370,1.0]
[18225,411,20555,1.0]
[18225,411,20559,1.0]
[18225,411,20562,1.0]
[18225,411,20589,1.0]
[18225,411,20590,1.0]
[18225,94,4720,1.0]
[18225,200,10012,1.0]
[18225,550,27513,1.0]
[18225,565,28253,1.0]
[18225,565,28269,1.0]
[18225,565,28274,1.0]
[18225,113,5653,1.0]
[18225,113,5677,1.0]
[18225,455,22788,1.0]
[18225,506,25350,1.0]
[18225,223,11180,1.0]
[18225,381,19067,1.0]
[18225,381,19085,1.0]
[18225,381,19095,1.0]
[18225,381,19097,1.0]
[18225,464,23201,1.0]
[18225,464,23202,1.0]
[18225,410,20532,1.0]
[18225,410,20538,1.0]
[18225,458,22932,1.0]
[18225,512,25611,1.0]
[18225,100,5021,1.0]
[18225,100,5029,1.0]
[18225,100,5037,1.0]
[18225,178,8906,1.0]
[18225,178,8909,1.0]
[18225,178,8938,1.0]
[18225,178,8943,1.0]
[18225,178,8948,1.0]
[18225,7,352,1.0]
[18225,7,366,1.0]
[18225,210,10509,1.0]
[18225,210,10539,1.0]
[18225,239,11959,1.0]
[18225,239,11981,1.0]
[18225,239,11983,1.0]
[18225,246,12318,1.0]
[18225,246,12327,1.0]
[18225,246,12343,1.0]
[18225,246,12346,1.0]
[18225,69,3452,1.0]
[18225,69,3484,1.0]
[18225,128,6410,1.0]
[18225,128,6412,1.0]
[18225,128,6421,1.0]
[18225,128,6422,1.0]
[18225,141,7056,1.0]
[18225,272,13635,1.0]
[18225,356,17849,1.0]
[18225,552,27625,1.0]
[18225,552,27644,1.0]
[14631,3,186,1.0]
[14631,3,194,1.0]
[14631,39,1951,1.0]
[14631,39,1963,1.0]
[14631,180,9017,1.0]
[14631,180,9050,1.0]
[18225,86,4326,1.0]
[18225,162,8101,1.0]
[18225,162,8104,1.0]
[18225,162,8110,1.0]
[18225,162,8137,1.0]
[18225,282,14102,1.0]
[18225,282,14123,1.0]
[18225,282,14125,1.0]
[18225,282,14129,1.0]
[18225,316,15830,1.0]
[18225,316,15841,1.0]
[18225,60,3024,1.0]
[18225,60,3027,1.0]
[18225,60,3047,1.0]
[18225,60,3050,1.0]
[18225,443,22152,1.0]
[18225,443,22173,1.0]
[18225,443,22176,1.0]
[18225,450,22524,1.0]
[18225,99,4995,1.0]
[18225,238,11931,1.0]
[18225,245,12251,1.0]
[18225,384,19209,1.0]
[18225,384,19226,1.0]
[18225,384,19234,1.0]
[18225,384,19249,1.0]
[18225,59,2951,1.0]
[18225,218,10904,1.0]
[18225,301,15055,1.0]
[18225,301,15078,1.0]
[18225,301,15082,1.0]
[18225,301,15097,1.0]
[18225,301,15100,1.0]
[18225,105,5282,1.0]
[18225,477,23866,1.0]
[18225,477,23887,1.0]
[18225,477,23891,1.0]
[18225,477,23899,1.0]
[18225,406,20331,1.0]
[18225,523,26152,1.0]
[18225,523,26175,1.0]
[18225,523,26182,1.0]
[18225,208,10402,1.0]
[18225,208,10425,1.0]
[18225,208,10432,1.0]
[18225,284,14204,1.0]
[18225,284,14225,1.0]
[18225,284,14234,1.0]
[18225,331,16553,1.0]
[18225,331,16555,1.0]
[18225,74,3747,1.0]
[18225,314,15728,1.0]
[18225,322,16115,1.0]
[18225,39,1955,1.0]
[18225,39,1970,1.0]
[18225,39,1985,1.0]
[18225,106,5335,1.0]
[18225,106,5343,1.0]
[18225,126,6331,1.0]
[18225,126,6333,1.0]
[18225,126,6336,1.0]
[18225,138,6924,1.0]
[18225,138,6944,1.0]
[18225,138,6949,1.0]
[18225,303,15191,1.0]
[18225,490,24535,1.0]
[18225,498,24908,1.0]
[18225,498,24921,1.0]
[18225,508,25406,1.0]
[18225,508,25422,1.0]
[18225,511,25581,1.0]
[18225,511,25596,1.0]
[18225,511,25600,1.0]
[14631,104,5238,1.0]
[14631,104,5250,1.0]
[14631,189,9468,1.0]
[14631,202,10118,1.0]
[14631,260,13010,1.0]
[18225,572,28605,1.0]
[18225,27,1378,1.0]
[18225,71,3593,1.0]
[18225,143,7161,1.0]
[18225,143,7167,1.0]
[18225,377,18888,1.0]
[18225,377,18893,1.0]
[18225,16,815,1.0]
[18225,82,4117,1.0]
[18225,82,4150,1.0]
[18225,235,11755,1.0]
[18225,235,11777,1.0]
[18225,235,11782,1.0]
[18225,235,11792,1.0]
[18225,255,12755,1.0]
[18225,255,12787,1.0]
[18225,40,2011,1.0]
[18225,174,8704,1.0]
[18225,174,8722,1.0]
[18225,174,8728,1.0]
[18225,269,13496,1.0]
[18225,299,14954,1.0]
[18225,299,14956,1.0]
[18225,299,14975,1.0]
[18225,438,21908,1.0]
[18225,438,21921,1.0]
[18225,438,21935,1.0]
[18225,95,4751,1.0]
[18225,95,4761,1.0]
[18225,95,4786,1.0]
[18225,95,4791,1.0]
[18225,95,4797,1.0]
[18225,118,5910,1.0]
[18225,118,5943,1.0]
[18225,270,13521,1.0]
[18225,394,19716,1.0]
[18225,394,19719,1.0]
[18225,571,28561,1.0]
[18225,571,28587,1.0]
[18225,6,344,1.0]
[18225,191,9560,1.0]
[18225,191,9566,1.0]
[18225,191,9591,1.0]
[18225,418,20936,1.0]
[18225,424,21212,1.0]
[18225,424,21217,1.0]
[18225,424,21250,1.0]
[18225,549,27451,1.0]
[18225,549,27464,1.0]
[18225,28,1444,1.0]
[18225,34,1706,1.0]
[18225,48,2421,1.0]
[18225,48,2426,1.0]
[18225,48,2438,1.0]
[18225,536,26815,1.0]
[18225,536,26817,1.0]
[18225,536,26831,1.0]
[14631,137,6867,1.0]
[14631,137,6876,1.0]
[14631,185,9269,1.0]
[14631,185,9289,1.0]
[14631,288,14444,1.0]
[18225,43,2190,1.0]
[18225,109,5479,1.0]
[18225,109,5489,1.0]
[18225,125,6270,1.0]
[18225,125,6281,1.0]
[18225,341,17059,1.0]
[18225,221,11064,1.0]
[18225,221,11066,1.0]
[18225,221,11069,1.0]
[18225,248,12409,1.0]
[18225,423,21157,1.0]
[18225,423,21165,1.0]
[18225,423,21178,1.0]
[18225,423,21185,1.0]
[18225,88,4408,1.0]
[18225,134,6740,1.0]
[18225,214,10720,1.0]
[18225,380,19016,1.0]
[18225,380,19028,1.0]
[18225,538,26931,1.0]
[18225,122,6112,1.0]
[18225,534,26750,1.0]
[18225,442,22129,1.0]
[18225,442,22133,1.0]
[18225,553,27651,1.0]
[18225,553,27696,1.0]
[18225,220,11035,1.0]
[18225,220,11044,1.0]
[18225,18,922,1.0]
[18225,18,936,1.0]
[18225,310,15502,1.0]
[18225,310,15540,1.0]
[18225,494,24713,1.0]
[18225,494,24736,1.0]
[18225,494,24746,1.0]
[18225,531,26557,1.0]
[18225,531,26581,1.0]
[18225,554,27702,1.0]
[18225,554,27708,1.0]
[18225,554,27735,1.0]
[18225,557,27896,1.0]
[18225,546,27305,1.0]
[14631,162,8141,1.0]
[14631,193,9653,1.0]
[14631,276,13825,1.0]
[14631,276,13840,1.0]
[18225,33,1652,1.0]
[18225,33,1687,1.0]
[18225,343,17171,1.0]
[18225,343,17181,1.0]
[18225,343,17189,1.0]
[18225,437,21878,1.0]
[18225,437,21897,1.0]
[18225,467,23387,1.0]
[18225,467,23393,1.0]
[18225,102,5109,1.0]
[18225,225,11267,1.0]
[18225,225,11293,1.0]
[18225,225,11294,1.0]
[18225,297,14887,1.0]
[18225,432,21610,1.0]
[18225,432,21626,1.0]
[18225,432,21644,1.0]
[18226,260,13022,1.0]
[18226,111,5558,1.0]
[18226,111,5566,1.0]
[18226,111,5584,1.0]
[18226,151,7553,1.0]
[18226,151,7573,1.0]
[18226,151,7584,1.0]
[18226,186,9306,1.0]
[18226,186,9327,1.0]
[18226,186,9328,1.0]
[18226,186,9335,1.0]
[18226,97,4853,1.0]
[18226,97,4857,1.0]
[18226,97,4870,1.0]
[18226,100,5021,1.0]
[18226,100,5048,1.0]
[18226,125,6295,1.0]
[18226,125,6296,1.0]
[18226,179,8952,1.0]
[18226,228,11407,1.0]
[18226,228,11441,1.0]
[18226,228,11446,1.0]
[18226,166,8307,1.0]
[18226,166,8318,1.0]
[18226,166,8337,1.0]
[18226,166,8344,1.0]
[18226,77,3864,1.0]
[18226,77,3886,1.0]
[18226,123,6159,1.0]
[18226,123,6173,1.0]
[18226,123,6180,1.0]
[18226,123,6200,1.0]
[18226,206,10330,1.0]
[18226,206,10332,1.0]
[18226,206,10333,1.0]
[18226,206,10345,1.0]
[18226,206,10348,1.0]
[14631,268,13417,1.0]
[14631,273,13679,1.0]
[14631,289,14463,1.0]
[18226,175,8770,1.0]
[18226,175,8779,1.0]
[18226,39,1964,1.0]
[18226,39,1993,1.0]
[18226,41,2072,1.0]
[18226,134,6730,1.0]
[18226,134,6737,1.0]
[18226,171,8597,1.0]
[18226,171,8598,1.0]
[18226,254,12705,1.0]
[18226,36,1841,1.0]
[18226,36,1844,1.0]
[18226,236,11825,1.0]
[18226,259,12959,1.0]
[18226,259,12961,1.0]
[18226,259,12996,1.0]
[18226,136,6821,1.0]
[18226,136,6843,1.0]
[18226,201,10054,1.0]
[18226,201,10064,1.0]
[18226,201,10069,1.0]
[18226,201,10083,1.0]
[18226,201,10088,1.0]
[18226,201,10092,1.0]
[18226,248,12415,1.0]
[18226,248,12442,1.0]
[18226,60,3004,1.0]
[18226,60,3027,1.0]
[18226,61,3065,1.0]
[18226,82,4116,1.0]
[18226,82,4123,1.0]
[18226,263,13175,1.0]
[18226,2,131,1.0]
[18226,2,147,1.0]
[18226,153,7661,1.0]
[18226,153,7673,1.0]
[18226,200,10005,1.0]
[18226,48,2422,1.0]
[18226,48,2442,1.0]
[18226,48,2446,1.0]
[18226,126,6301,1.0]
[18226,126,6331,1.0]
[18226,165,8254,1.0]
[18226,165,8295,1.0]
[18226,193,9651,1.0]
[18226,193,9691,1.0]
[18226,193,9692,1.0]
[18226,243,12193,1.0]
[18226,38,1908,1.0]
[18226,92,4604,1.0]
[18226,92,4612,1.0]
[18226,92,4617,1.0]
[18226,92,4621,1.0]
[18226,190,9544,1.0]
[14631,23,1153,1.0]
[14631,23,1165,1.0]
[14631,89,4470,1.0]
[14631,89,4496,1.0]
